station,total_borrow,peak_ratio,weekend_ratio,morning_net_flow_mean,evening_net_flow_mean,morning_net_flow_sum,evening_net_flow_sum,volatility,station_type,imbalance_score,risk_level,dispatch_strategy
臺大立體機車停車場,5561.0,0.546664269016364,0.10016184139543248,-0.2976190476190476,1.6071428571428572,-25.0,180.0,10.359066037456882,通勤型,205.0,Medium,定時監控與小規模調度
臺大第一活動中心西南側,21039.0,0.4365701791910262,0.21122676933314322,-32.80952380952381,18.911504424778762,-2756.0,2137.0,41.45245901163485,潮汐流入型,4893.0,High,高峰前提前清空車位
臺大第二行政大樓南側,2029.0,0.4297683587974372,0.07146377525874816,1.1898734177215189,0.26595744680851063,94.0,25.0,4.983610415332244,穩定休閒型,119.0,Low,常規運營監控
臺大管理學院一館,3644.0,0.38282107574094404,0.1575192096597146,-1.9156626506024097,2.590909090909091,-159.0,285.0,7.635154243236792,潮汐流入型,444.0,Medium,定時監控與小規模調度
臺大管理學院二館北側,4628.0,0.41097666378565256,0.10825410544511668,-1.329268292682927,0.8571428571428571,-109.0,96.0,10.100202163691968,穩定休閒型,205.0,Medium,定時監控與小規模調度
臺大綜合體育館停車場前,2023.0,0.43351458230350964,0.23578843302026692,-1.2162162162162162,2.1160714285714284,-90.0,237.0,4.282830954490995,穩定休閒型,327.0,Medium,定時監控與小規模調度
臺大總圖書館西南側,6181.0,0.4741951140592137,0.21064552661381652,-8.845238095238095,8.598214285714286,-743.0,963.0,12.231396597841695,潮汐流入型,1706.0,High,高峰前提前清空車位
臺大舊體育館西側,7045.0,0.48445706174591907,0.24811923349893542,-5.142857142857143,2.5357142857142856,-432.0,284.0,14.173220325908893,潮汐流入型,716.0,High,高峰前提前清空車位
臺大萬才館前,2200.0,0.4,0.18363636363636363,-0.7901234567901234,1.2962962962962963,-64.0,140.0,4.326810979288017,穩定休閒型,204.0,Medium,定時監控與小規模調度
臺大計資中心南側,3103.0,0.3699645504350628,0.12761843377376733,-14.08641975308642,6.97,-1141.0,697.0,8.458421692677668,潮汐流入型,1838.0,High,高峰前提前清空車位
臺大資訊大樓,2926.0,0.5673274094326726,0.17088174982911825,-7.036585365853658,9.44954128440367,-577.0,1030.0,8.472971402404994,潮汐流入型,1607.0,High,高峰前提前清空車位
臺大農化新館西側,3477.0,0.4081104400345125,0.1734253666954271,1.5324675324675325,0.017857142857142856,118.0,2.0,5.210615959509982,穩定休閒型,120.0,Medium,定時監控與小規模調度
臺大農業陳列館北側,7116.0,0.4342327150084317,0.27543563799887577,1.4352941176470588,-6.375,122.0,-714.0,10.87652823249195,穩定休閒型,836.0,High,周末增加車輛配置
臺大鄭江樓北側,4121.0,0.38291676777481193,0.13273477311332202,-5.439024390243903,6.4036697247706424,-446.0,698.0,9.471943916500974,潮汐流入型,1144.0,High,高峰前提前清空車位
臺大醫學院附設癌醫中心,3463.0,0.49350274328616806,0.1975166041004909,-6.5,5.81981981981982,-546.0,646.0,6.674200956119184,潮汐流入型,1192.0,High,高峰前提前清空車位
臺大醫院兒童醫院,7524.0,0.5307017543859649,0.2538543328017012,-2.7023809523809526,2.857142857142857,-227.0,320.0,10.64115645060536,潮汐流入型,547.0,High,高峰前提前清空車位
臺大電機二館東南側,3840.0,0.32473958333333336,0.14479166666666668,-3.5555555555555554,2.267857142857143,-288.0,254.0,7.71580746298198,潮汐流入型,542.0,High,高峰前提前清空車位
臺大鹿鳴堂東側,7552.0,0.4724576271186441,0.16485699152542374,5.119047619047619,4.7657657657657655,430.0,529.0,15.7401850261531,穩定休閒型,959.0,High,周末增加車輛配置
臺大黑森林西側,7524.0,0.40749601275917063,0.17131844763423712,-3.9285714285714284,4.04424778761062,-330.0,457.0,13.148280678736846,潮汐流入型,787.0,High,高峰前提前清空車位
臺灣師範大學(圖書館),17378.0,0.39607549775578316,0.23581539878006674,-27.651162790697676,-1.3839285714285714,-2378.0,-155.0,23.419437341357693,穩定休閒型,2533.0,High,周末增加車輛配置
臺灣師範大學(浦城街),7207.0,0.4105730539753018,0.2651588733176079,-0.17857142857142858,-1.1428571428571428,-15.0,-128.0,9.052320397943758,穩定休閒型,143.0,Medium,定時監控與小規模調度
臺灣戲曲中心,1253.0,0.5482841181165203,0.2713487629688747,-2.317073170731707,1.2072072072072073,-190.0,134.0,2.4957121434320158,潮汐流入型,324.0,Medium,定時監控與小規模調度
臺灣文學基地,1549.0,0.55390574564235,0.3040671400903809,2.6,-0.4351851851851852,208.0,-47.0,2.7035576734160593,潮汐流出型,255.0,Medium,定時監控與小規模調度
臺灣科技大學側門,17129.0,0.43149045478428394,0.19820187985288107,-24.202380952380953,19.589285714285715,-2033.0,2194.0,30.037197222050715,潮汐流入型,4227.0,High,高峰前提前清空車位
臺灣科技大學後門,16980.0,0.41519434628975266,0.31366313309776206,3.0,-0.4017857142857143,255.0,-45.0,21.081771937503806,潮汐流出型,300.0,Medium,定時監控與小規模調度
臺灣科技大學正門,4604.0,0.4769765421372719,0.1809296264118158,-10.536585365853659,8.767857142857142,-864.0,982.0,10.348581161213252,潮汐流入型,1846.0,High,高峰前提前清空車位
臺灣藝術大學,0.0,0.0,0.0,,,0.0,0.0,0.0,穩定休閒型,0.0,Low,常規運營監控
興中立體停車場(興中路),2485.0,0.5388329979879276,0.2804828973843058,0.8481012658227848,0.27102803738317754,67.0,29.0,4.505025816793279,通勤型,96.0,Low,常規運營監控
興中重陽路口,1186.0,0.5716694772344013,0.28836424957841483,1.0384615384615385,0.3269230769230769,81.0,34.0,2.5133286987601005,通勤型,115.0,Low,常規運營監控
興化公園,0.0,0.0,0.0,-1.0,-1.0,-3.0,-2.0,0.0,穩定休閒型,5.0,Low,常規運營監控
興南公園,2523.0,0.5790725326991677,0.21997621878715815,-7.095238095238095,2.972972972972973,-596.0,330.0,5.151444950601129,潮汐流入型,926.0,High,高峰前提前清空車位
興南路二段231巷口,0.0,0.0,0.0,,-1.0,0.0,-1.0,,穩定休閒型,1.0,Low,常規運營監控
興南路二段34巷口,0.0,0.0,0.0,-1.0,-1.0,-4.0,-6.0,0.0,穩定休閒型,10.0,Low,常規運營監控
興安合江路口,4881.0,0.5355459946732227,0.3015775455849211,11.771084337349398,-4.460176991150442,977.0,-504.0,7.037943493308366,潮汐流出型,1481.0,High,早高峰前提前補車
興安華城,12019.0,0.46592894583576006,0.3031866211831267,13.223529411764705,-6.598214285714286,1124.0,-739.0,13.857029032093344,潮汐流出型,1863.0,High,早高峰前提前補車
興岩社會福利綜合大樓,904.0,0.5232300884955752,0.2831858407079646,0.41333333333333333,-0.20192307692307693,31.0,-21.0,1.8229068308913798,通勤型,52.0,Low,常規運營監控
興得閱覽室,804.0,0.5199004975124378,0.3482587064676617,2.289473684210526,-1.8636363636363635,174.0,-205.0,1.8678506405450286,潮汐流出型,379.0,Medium,定時監控與小規模調度
興德路134號(前),0.0,0.0,0.0,,-1.0,0.0,-1.0,,穩定休閒型,1.0,Low,常規運營監控
興旺公園,1902.0,0.5320715036803365,0.3207150368033649,6.037037037037037,-4.154545454545454,489.0,-457.0,4.003034208470304,潮汐流出型,946.0,High,早高峰前提前補車
興泰公園,226.0,0.4690265486725664,0.2831858407079646,0.13725490196078433,0.1774193548387097,7.0,11.0,0.8539884283052168,穩定休閒型,18.0,Low,常規運營監控
興福國中,2258.0,0.5633303808680248,0.3246235606731621,5.096385542168675,-3.875,423.0,-434.0,4.192165093879659,潮汐流出型,857.0,High,早高峰前提前補車
興穀國小,0.0,0.0,0.0,,-1.0,0.0,-13.0,0.0,穩定休閒型,13.0,Low,常規運營監控
興華公園,0.0,0.0,0.0,-1.0,-1.0909090909090908,-1.0,-24.0,0.0,穩定休閒型,25.0,Low,常規運營監控
興豐公園,2730.0,0.4835164835164835,0.3293040293040293,0.7976190476190477,-0.8378378378378378,67.0,-93.0,4.098071383622404,穩定休閒型,160.0,Medium,定時監控與小規模調度
興隆公共住宅D2區,817.0,0.45532435740514077,0.3684210526315789,0.6714285714285714,-0.1919191919191919,47.0,-19.0,1.5553476516237137,穩定休閒型,66.0,Low,常規運營監控
興隆社會住宅D1區,297.0,0.3838383838383838,0.31313131313131315,0.4909090909090909,-0.3968253968253968,27.0,-25.0,0.9062285678166274,穩定休閒型,52.0,Low,常規運營監控
興隆路2段203巷,1468.0,0.5367847411444142,0.3603542234332425,4.6,-3.4311926605504586,368.0,-374.0,3.2077423648585572,潮汐流出型,742.0,High,早高峰前提前補車
興隆路二段203巷(敦南),1420.0,0.5521126760563381,0.3330985915492958,2.925,-1.7321428571428572,234.0,-194.0,2.6228360374352184,潮汐流出型,428.0,Medium,定時監控與小規模調度
興隆路二段22巷9弄口,1254.0,0.5207336523125997,0.33413078149920256,1.9375,-1.2477064220183487,155.0,-136.0,2.0772669053206174,通勤型,291.0,Medium,定時監控與小規模調度
興隆路二段275巷1弄口,1567.0,0.49329929802169753,0.2929164007657945,1.4875,-2.081818181818182,119.0,-229.0,2.6536953624674324,穩定休閒型,348.0,Medium,定時監控與小規模調度
興雅國中,2193.0,0.5421796625626994,0.2608299133606931,-6.853658536585366,4.072727272727272,-562.0,448.0,4.662678299484471,潮汐流入型,1010.0,High,高峰前提前清空車位
興雅國小(基隆路一段37巷),1984.0,0.5292338709677419,0.3346774193548387,2.8333333333333335,-1.8785046728971964,238.0,-201.0,3.2558669814038876,潮汐流出型,439.0,Medium,定時監控與小規模調度
興雅松仁路口,9298.0,0.5297913529791353,0.23187782318778233,-3.1012658227848102,1.6203703703703705,-245.0,175.0,15.649811440856233,潮汐流入型,420.0,Medium,定時監控與小規模調度
舊宗新湖三路口,2128.0,0.45394736842105265,0.32894736842105265,-0.8181818181818182,0.12727272727272726,-63.0,14.0,3.8875317000435268,穩定休閒型,77.0,Low,常規運營監控
舊宗新湖二路口,2369.0,0.4862811312790207,0.27311101730688053,-4.518518518518518,2.3963963963963963,-366.0,266.0,4.594441629794367,潮汐流入型,632.0,High,高峰前提前清空車位
舊宗行善路口,1176.0,0.6717687074829932,0.1760204081632653,0.20987654320987653,0.8952380952380953,17.0,94.0,2.540922876799821,通勤型,111.0,Low,常規運營監控
舊莊區民活動中心,1870.0,0.4903743315508021,0.40588235294117647,4.857142857142857,-3.4,374.0,-357.0,3.430122174464704,潮汐流出型,731.0,High,早高峰前提前補車
舊莊國小(舊莊街一段),491.0,0.4908350305498982,0.42362525458248473,1.7758620689655173,-1.6451612903225807,103.0,-153.0,1.351482034529721,穩定休閒型,256.0,Medium,定時監控與小規模調度
舊莊派出所,835.0,0.47065868263473054,0.3724550898203593,3.123076923076923,-1.5333333333333334,203.0,-138.0,1.748906116670678,潮汐流出型,341.0,Medium,定時監控與小規模調度
艋舺大道146巷口,1103.0,0.4814143245693563,0.3155031731640979,1.3157894736842106,-0.19090909090909092,100.0,-21.0,1.861104205388608,穩定休閒型,121.0,Medium,定時監控與小規模調度
艋舺西藏路口,615.0,0.5284552845528455,0.32195121951219513,0.6962025316455697,-0.20202020202020202,55.0,-20.0,1.3705750926302345,通勤型,75.0,Low,常規運營監控
艋舺雙園街口,1228.0,0.510586319218241,0.3289902280130293,1.25,-0.8055555555555556,100.0,-87.0,2.007103852805801,通勤型,187.0,Medium,定時監控與小規模調度
芝山國小,4811.0,0.5281646227395552,0.2970276449802536,10.48235294117647,-6.876106194690266,891.0,-777.0,7.1577147866028925,潮汐流出型,1668.0,High,早高峰前提前補車
芝山抽水站,2493.0,0.5583634175691937,0.31167268351383876,7.759036144578313,-3.5272727272727273,644.0,-388.0,5.21742317020845,潮汐流出型,1032.0,High,早高峰前提前補車
芝山聖佑宮,745.0,0.4483221476510067,0.2953020134228188,-0.189873417721519,-0.043478260869565216,-15.0,-4.0,1.6642716026761937,穩定休閒型,19.0,Low,常規運營監控
芳和國中,3173.0,0.5253703120075638,0.20926567916797983,0.6265060240963856,-0.15315315315315314,52.0,-17.0,5.570411989637706,通勤型,69.0,Low,常規運營監控
芳洲八路,0.0,0.0,0.0,,,0.0,0.0,0.0,穩定休閒型,0.0,Low,常規運營監控
芳蘭山莊,919.0,0.5212187159956474,0.2383025027203482,2.453333333333333,-0.9907407407407407,184.0,-107.0,1.7980188198616878,潮汐流出型,291.0,Medium,定時監控與小規模調度
茄苳茄福街口,0.0,0.0,0.0,,-1.0,0.0,-5.0,0.0,穩定休閒型,5.0,Low,常規運營監控
莊敬公園,0.0,0.0,0.0,,-1.6666666666666667,0.0,-15.0,0.0,穩定休閒型,15.0,Low,常規運營監控
莊泰坡雅路口(沐光社區),0.0,0.0,0.0,,,0.0,0.0,,穩定休閒型,0.0,Low,常規運營監控
莒光和平路口,1758.0,0.5335608646188851,0.3412969283276451,0.5714285714285714,0.045454545454545456,48.0,5.0,3.0043141350081957,通勤型,53.0,Low,常規運營監控
莒光國小,0.0,0.0,0.0,-1.0,-1.25,-2.0,-15.0,0.0,穩定休閒型,17.0,Low,常規運營監控
莒光大埔街口,2185.0,0.5290617848970252,0.3208237986270023,5.2125,-2.625,417.0,-294.0,3.5860417415302988,潮汐流出型,711.0,High,早高峰前提前補車
莒光社會住宅,3727.0,0.5371612557016368,0.2927287362489938,3.5595238095238093,-0.35714285714285715,299.0,-40.0,5.243767022108777,潮汐流出型,339.0,Medium,定時監控與小規模調度
莒光立體停車場,1701.0,0.4808935920047031,0.32098765432098764,1.25,-1.055045871559633,105.0,-115.0,2.3143026960433986,穩定休閒型,220.0,Medium,定時監控與小規模調度
莒光路136巷口,0.0,0.0,0.0,,-1.3333333333333333,0.0,-4.0,0.0,穩定休閒型,4.0,Low,常規運營監控
莒光郵局,1742.0,0.4695752009184845,0.2973593570608496,1.0602409638554218,-1.8918918918918919,88.0,-210.0,2.378659113227456,穩定休閒型,298.0,Medium,定時監控與小規模調度
華中疏散門,1698.0,0.44287396937573614,0.3833922261484099,0.46987951807228917,-0.7818181818181819,39.0,-86.0,2.4986332946569325,穩定休閒型,125.0,Medium,定時監控與小規模調度
華南頂埔科技大樓,0.0,0.0,0.0,-1.2727272727272727,-1.0,-14.0,-1.0,0.0,穩定休閒型,15.0,Low,常規運營監控
華固創富中心,510.0,0.5470588235294118,0.054901960784313725,-4.597014925373134,2.357142857142857,-308.0,198.0,1.944621816472015,潮汐流入型,506.0,High,高峰前提前清空車位
華城橋（康寧街61巷）,0.0,0.0,0.0,-2.0256410256410255,-3.7872340425531914,-79.0,-356.0,0.0,穩定休閒型,435.0,Medium,定時監控與小規模調度
華夏科技大學,0.0,0.0,0.0,-1.0,-1.0,-1.0,-5.0,0.0,穩定休閒型,6.0,Low,常規運營監控
華夏科技大學(華新街),0.0,0.0,0.0,-1.0,-1.25,-1.0,-10.0,0.0,穩定休閒型,11.0,Low,常規運營監控
華山公園,2582.0,0.5356312935708752,0.27652982184353214,4.309523809523809,-4.098214285714286,362.0,-459.0,3.737071054733365,潮汐流出型,821.0,High,早高峰前提前補車
華山文創園區,4719.0,0.48739139648230556,0.4227590591226955,-1.5714285714285714,3.0267857142857144,-132.0,339.0,9.179300315329211,潮汐流入型,471.0,High,高峰前提前清空車位
華德公園,0.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,穩定休閒型,1.0,Low,常規運營監控
華德公園平面停車場,0.0,0.0,0.0,,-1.0,0.0,-2.0,0.0,穩定休閒型,2.0,Low,常規運營監控
華新街109巷11弄,0.0,0.0,0.0,-1.0,-1.25,-1.0,-5.0,0.0,穩定休閒型,6.0,Low,常規運營監控
華江一華江九路口,0.0,0.0,0.0,-1.0,-1.1111111111111112,-1.0,-10.0,0.0,穩定休閒型,11.0,Low,常規運營監控
華江一華江二路口(江匯Life社�,0.0,0.0,0.0,-1.0,-1.5555555555555556,-1.0,-14.0,0.0,穩定休閒型,15.0,Low,常規運營監控
華江一華江五路口(雙江翠社區,0.0,0.0,0.0,,-1.3571428571428572,0.0,-19.0,0.0,穩定休閒型,19.0,Low,常規運營監控
華江一華江六路口(仰真社區),0.0,0.0,0.0,-1.0,-1.3,-2.0,-13.0,0.0,穩定休閒型,15.0,Low,常規運營監控
華江九華江一路口(匯翠社區),0.0,0.0,0.0,-1.0,-1.1333333333333333,-1.0,-17.0,0.0,穩定休閒型,18.0,Low,常規運營監控
華江二華江一路口(帝國花園廣,0.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,穩定休閒型,1.0,Low,常規運營監控
華江五華江一路口(帝國花園廣,0.0,0.0,0.0,,-1.0,0.0,-6.0,0.0,穩定休閒型,6.0,Low,常規運營監控
華江八號公園,2665.0,0.5088180112570356,0.3118198874296435,3.4642857142857144,-3.2857142857142856,291.0,-368.0,3.4665657408164994,潮汐流出型,659.0,High,早高峰前提前補車
華江公園,0.0,0.0,0.0,,-1.0,0.0,-2.0,0.0,穩定休閒型,2.0,Low,常規運營監控
華江國小,1883.0,0.5740839086563994,0.35156664896441847,3.0588235294117645,-2.8660714285714284,260.0,-321.0,3.154358044540199,潮汐流出型,581.0,High,早高峰前提前補車
華江橋自行車牽引道,0.0,0.0,0.0,-1.4444444444444444,-1.2380952380952381,-13.0,-26.0,0.0,穩定休閒型,39.0,Low,常規運營監控
華江污水廠,932.0,0.48390557939914164,0.3283261802575107,2.074074074074074,-1.165137614678899,168.0,-127.0,1.7100153957804856,穩定休閒型,295.0,Medium,定時監控與小規模調度
華江高中,6704.0,0.521628878281623,0.28072792362768495,-9.321428571428571,1.0446428571428572,-783.0,117.0,9.381016141463117,潮汐流入型,900.0,High,高峰前提前清空車位
華碩立功大樓,656.0,0.4481707317073171,0.3155487804878049,-1.7321428571428572,1.2959183673469388,-97.0,127.0,1.8669575126575373,潮汐流入型,224.0,Medium,定時監控與小規模調度
華福公園,0.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,穩定休閒型,1.0,Low,常規運營監控
華福市民活動中心,0.0,0.0,0.0,,-1.25,0.0,-5.0,0.0,穩定休閒型,5.0,Low,常規運營監控
華聲公園,2615.0,0.45047801147227534,0.3391969407265774,1.9404761904761905,-2.3185840707964602,163.0,-262.0,3.632323991797135,穩定休閒型,425.0,Medium,定時監控與小規模調度
